orderID,orderDate,customerID,articleName,articlePrice,orderAmount
2596,2020-02-17,11,Product #055,37.51,9
2596,2020-02-17,11,Product #075,68.64,4
2596,2020-02-17,11,Product #092,33.8,7
2597,2020-02-17,33,Product #039,91.26,8
2597,2020-02-17,33,Product #070,34.69,3
2597,2020-02-17,33,Product #077,23.91,11
2597,2020-02-17,33,Product #090,32.73,10
2597,2020-02-17,33,Product #098,53.14,9
2598,2020-02-17,889,Product #033,18.09,8
2598,2020-02-17,889,Product #066,88.29,6
2598,2020-02-17,889,Product #079,11.63,10
2599,2020-02-17,468,Product #002,54.28,6
2599,2020-02-17,468,Product #008,62.32,9
2599,2020-02-17,468,Product #009,28.39,6
2599,2020-02-17,468,Product #061,1.51,13
2599,2020-02-17,468,Product #065,4.39,2
2599,2020-02-17,468,Product #077,23.91,6
2599,2020-02-17,468,Product #093,49.0,6
2600,2020-02-17,315,Product #003,68.27,390
2600,2020-02-17,315,Product #004,94.08,240
2600,2020-02-17,315,Product #045,77.9,30
2601,2020-02-17,788,Product #005,79.96,4
2601,2020-02-17,788,Product #031,75.94,8
2601,2020-02-17,788,Product #058,57.69,12
2601,2020-02-17,788,Product #063,36.5,1
2601,2020-02-17,788,Product #073,59.77,3
2601,2020-02-17,788,Product #077,23.91,13
2601,2020-02-17,788,Product #096,69.33,3
2602,2020-02-17,50,Product #011,45.91,16
2602,2020-02-17,50,Product #017,86.07,9
2602,2020-02-17,50,Product #053,48.87,7
2602,2020-02-17,50,Product #077,23.91,2
2602,2020-02-17,50,Product #091,71.85,11
2602,2020-02-17,50,Product #096,69.33,10
2603,2020-02-17,674,Product #015,58.47,1
2603,2020-02-17,674,Product #061,1.51,13
2603,2020-02-17,674,Product #091,71.85,27
2604,2020-02-17,175,,,1
2604,2020-02-17,175,Product #020,16.64,11
2604,2020-02-17,175,Product #035,51.29,12
2604,2020-02-17,175,Product #092,33.8,3
2605,2020-02-17,54,Product #023,93.06,5
2605,2020-02-17,54,Product #031,75.94,14
2605,2020-02-17,54,Product #049,35.39,5
2605,2020-02-17,54,Product #086,54.05,11
2605,2020-02-17,54,Product #098,53.14,2
2606,2020-02-17,46,Product #040,11.59,11
2606,2020-02-17,46,Product #052,87.79,5
2606,2020-02-17,46,Product #056,14.27,2
2606,2020-02-17,46,Product #059,79.12,6
2606,2020-02-17,46,Product #085,69.83,2
2607,2020-02-17,893,Product #015,58.47,11
2607,2020-02-17,893,Product #025,32.07,11
2607,2020-02-17,893,Product #027,30.6,11
2607,2020-02-17,893,Product #046,74.02,14
2608,2020-02-17,19,Product #002,54.28,13
2608,2020-02-17,19,Product #040,11.59,4
2608,2020-02-17,19,Product #041,50.68,2
2608,2020-02-17,19,Product #043,72.05,10
2608,2020-02-17,19,Product #067,53.37,12
2609,2020-02-17,738,Product #015,58.47,35
2609,2020-02-17,738,Product #030,77.02,84
2609,2020-02-17,738,Product #050,71.34,49
2609,2020-02-17,738,Product #056,14.27,98
2609,2020-02-17,738,Product #069,40.34,7
2609,2020-02-17,738,Product #084,44.46,91
2610,2020-02-17,83,Product #008,62.32,1
2610,2020-02-17,83,Product #057,71.83,14
2610,2020-02-17,83,Product #075,68.64,9
2610,2020-02-17,83,Product #082,91.17,1
2610,2020-02-17,83,Product #097,64.44,13
2611,2020-02-17,506,Product #014,8.0,14
2611,2020-02-17,506,Product #035,51.29,4
2611,2020-02-17,506,Product #041,50.68,9
2611,2020-02-17,506,Product #050,71.34,10
2611,2020-02-17,506,Product #053,48.87,5
2611,2020-02-17,506,Product #076,17.01,8
2612,2020-02-18,3,Product #005,79.96,10
2612,2020-02-18,3,Product #012,30.18,9
2612,2020-02-18,3,Product #017,86.07,6
2612,2020-02-18,3,Product #023,93.06,12
2612,2020-02-18,3,Product #052,87.79,1
2612,2020-02-18,3,Product #066,88.29,2
2612,2020-02-18,3,Product #086,54.05,6
2612,2020-02-18,3,Product #091,71.85,5
2612,2020-02-18,3,Product #093,49.0,10
2613,2020-02-18,76,Product #038,16.77,10
2613,2020-02-18,76,Product #040,11.59,1
2613,2020-02-18,76,Product #069,40.34,7
2613,2020-02-18,76,Product #071,91.96,14
2614,2020-02-18,3,Product #005,79.96,5
2614,2020-02-18,3,Product #033,18.09,9
2614,2020-02-18,3,Product #052,87.79,9
2614,2020-02-18,3,Product #063,36.5,5
2614,2020-02-18,3,Product #067,53.37,4
2614,2020-02-18,3,Product #084,44.46,4
2614,2020-02-18,3,Product #093,49.0,6
2615,2020-02-18,161,Product #022,73.64,1
2615,2020-02-18,161,Product #037,49.48,11
2615,2020-02-18,161,Product #048,93.54,7
2615,2020-02-18,161,Product #075,68.64,9
2615,2020-02-18,161,Product #094,35.89,7
2615,2020-02-18,161,Product #099,25.31,4
2616,2020-02-18,32,Product #075,68.64,12
2617,2020-02-18,148,Product #099,25.31,10
2618,2020-02-18,34,Product #029,67.63,12
2618,2020-02-18,34,Product #032,30.55,10
2618,2020-02-18,34,Product #039,91.26,3
2618,2020-02-18,34,Product #079,11.63,9
2619,2020-02-18,145,Product #004,94.08,9
2619,2020-02-18,145,Product #013,94.65,14
2619,2020-02-18,145,Product #065,4.39,14
2620,2020-02-18,22,Product #007,15.53,10
2620,2020-02-18,22,Product #023,93.06,7
2620,2020-02-18,22,Product #056,14.27,14
2620,2020-02-18,22,Product #069,40.34,3
2620,2020-02-18,22,Product #071,91.96,9
2620,2020-02-18,22,Product #086,54.05,14
2620,2020-02-18,22,Product #087,59.17,14
2621,2020-02-18,147,Product #026,19.06,3
2621,2020-02-18,147,Product #042,8.28,1
2621,2020-02-18,147,Product #050,71.34,14
2621,2020-02-18,147,Product #081,30.19,27
2622,2020-02-18,251,Product #017,86.07,8
2622,2020-02-18,251,Product #036,57.38,2
2622,2020-02-18,251,Product #040,11.59,9
2622,2020-02-18,251,Product #057,71.83,3
2622,2020-02-18,251,Product #071,91.96,7
2622,2020-02-18,251,Product #085,69.83,5
2623,2020-02-18,429,Product #017,86.07,5
2623,2020-02-18,429,Product #023,93.06,6
2623,2020-02-18,429,Product #063,36.5,2
2623,2020-02-18,429,Product #065,4.39,10
2623,2020-02-18,429,Product #072,21.01,13
2623,2020-02-18,429,Product #074,75.45,1
2624,2020-02-18,726,Product #008,62.32,2
2624,2020-02-18,726,Product #031,75.94,13
2624,2020-02-18,726,Product #050,71.34,3
2625,2020-02-18,582,Product #011,45.91,13
2625,2020-02-18,582,Product #014,8.0,12
2625,2020-02-18,582,Product #032,30.55,10
2625,2020-02-18,582,Product #035,51.29,2
2625,2020-02-18,582,Product #043,72.05,3
2625,2020-02-18,582,Product #044,20.97,5
2625,2020-02-18,582,Product #075,68.64,10
2625,2020-02-18,582,Product #086,54.05,9
2626,2020-02-18,117,Product #005,79.96,10
2626,2020-02-18,117,Product #044,20.97,3
2627,2020-02-18,459,Product #002,54.28,5
2627,2020-02-18,459,Product #084,44.46,10
2627,2020-02-18,459,Product #085,69.83,1
2628,2020-02-18,39,Product #001,47.29,8
2628,2020-02-18,39,Product #028,91.36,4
2628,2020-02-18,39,Product #097,64.44,1
2629,2020-02-18,529,,,13
2629,2020-02-18,529,Product #030,77.02,14
2630,2020-02-18,25,Product #001,47.29,3
2630,2020-02-18,25,Product #003,68.27,7
2630,2020-02-18,25,Product #034,32.09,1
2630,2020-02-18,25,Product #047,54.09,5
2630,2020-02-18,25,Product #075,68.64,12
2630,2020-02-18,25,Product #082,91.17,5
2630,2020-02-18,25,Product #097,64.44,13
2631,2020-02-18,669,Product #006,36.59,8
2631,2020-02-18,669,Product #010,16.43,7
2631,2020-02-18,669,Product #019,60.85,12
2631,2020-02-18,669,Product #021,47.79,12
2631,2020-02-18,669,Product #022,73.64,8
2631,2020-02-18,669,Product #034,32.09,8
2631,2020-02-18,669,Product #072,21.01,8
2631,2020-02-18,669,Product #074,75.45,9
2631,2020-02-18,669,Product #093,49.0,4
2632,2020-02-18,853,Product #009,28.39,8
2632,2020-02-18,853,Product #015,58.47,9
2632,2020-02-18,853,Product #016,23.29,2
2632,2020-02-18,853,Product #017,86.07,7
2632,2020-02-18,853,Product #019,60.85,1
2632,2020-02-18,853,Product #025,32.07,13
2632,2020-02-18,853,Product #032,30.55,9
2632,2020-02-18,853,Product #069,40.34,13
2632,2020-02-18,853,Product #077,23.91,13
2632,2020-02-18,853,Product #083,32.05,9
2632,2020-02-18,853,Product #088,3.98,12
2633,2020-02-18,10,Product #010,16.43,11
2633,2020-02-18,10,Product #031,75.94,11
2633,2020-02-18,10,Product #032,30.55,6
2633,2020-02-18,10,Product #064,90.2,4
2633,2020-02-18,10,Product #070,34.69,14
2634,2020-02-18,129,Product #033,18.09,10
2634,2020-02-18,129,Product #040,11.59,10
2634,2020-02-18,129,Product #054,23.53,4
2634,2020-02-18,129,Product #074,75.45,2
2634,2020-02-18,129,Product #093,49.0,12
2634,2020-02-18,129,Product #099,25.31,11
2635,2020-02-18,847,Product #042,8.28,6
2635,2020-02-18,847,Product #043,72.05,13
2635,2020-02-18,847,Product #058,57.69,1
2635,2020-02-18,847,Product #070,34.69,7
2636,2020-02-18,53,Product #024,4.22,7
2636,2020-02-18,53,Product #066,88.29,8
2636,2020-02-18,53,Product #092,33.8,5
2637,2020-02-18,81,Product #004,94.08,2
2637,2020-02-18,81,Product #010,16.43,1
2637,2020-02-18,81,Product #037,49.48,2
2637,2020-02-18,81,Product #040,11.59,14
2637,2020-02-18,81,Product #042,8.28,11
2637,2020-02-18,81,Product #052,87.79,10
2637,2020-02-18,81,Product #057,71.83,13
2637,2020-02-18,81,Product #087,59.17,4
2637,2020-02-18,81,Product #099,25.31,13
2638,2020-02-18,375,Product #034,32.09,1
2638,2020-02-18,375,Product #036,57.38,5
2638,2020-02-18,375,Product #055,37.51,6
2638,2020-02-18,375,Product #082,91.17,9
2639,2020-02-18,908,Product #008,62.32,14
2639,2020-02-18,908,Product #009,28.39,4
2639,2020-02-18,908,Product #035,51.29,9
2639,2020-02-18,908,Product #052,87.79,3
2639,2020-02-18,908,Product #054,23.53,13
2639,2020-02-18,908,Product #073,59.77,8
2640,2020-02-18,854,Product #021,47.79,12
2640,2020-02-18,854,Product #035,51.29,5
2640,2020-02-18,854,Product #060,28.82,8
2640,2020-02-18,854,Product #061,1.51,5
2640,2020-02-18,854,Product #095,84.6,12
2641,2020-02-18,783,Product #016,23.29,11
2641,2020-02-18,783,Product #038,16.77,2
2641,2020-02-18,783,Product #047,54.09,9
2641,2020-02-18,783,Product #053,48.87,26
2641,2020-02-18,783,Product #062,10.99,11
2641,2020-02-18,783,Product #083,32.05,9
2642,2020-02-18,64,Product #001,47.29,12
2642,2020-02-18,64,Product #035,51.29,8
2642,2020-02-18,64,Product #067,53.37,8
2642,2020-02-18,64,Product #069,40.34,12
2642,2020-02-18,64,Product #075,68.64,4
2642,2020-02-18,64,Product #099,25.31,11
2643,2020-02-18,80,Product #034,32.09,8
2643,2020-02-18,80,Product #039,91.26,13
2643,2020-02-18,80,Product #081,30.19,4
2644,2020-02-18,488,Product #031,75.94,3
2644,2020-02-18,488,Product #050,71.34,7
2644,2020-02-18,488,Product #055,37.51,10
2645,2020-02-18,589,Product #006,36.59,1
2645,2020-02-18,589,Product #019,60.85,6
2645,2020-02-18,589,Product #029,67.63,2
2645,2020-02-18,589,Product #044,20.97,14
2645,2020-02-18,589,Product #056,14.27,12
2645,2020-02-18,589,Product #060,28.82,10
2645,2020-02-18,589,Product #079,11.63,10
2645,2020-02-18,589,Product #084,44.46,7
2646,2020-02-18,212,Product #085,69.83,3
2646,2020-02-18,212,Product #099,25.31,5
2647,2020-02-18,124,Product #002,54.28,6
2647,2020-02-18,124,Product #015,58.47,11
2647,2020-02-18,124,Product #023,93.06,1
2647,2020-02-18,124,Product #027,30.6,13
2647,2020-02-18,124,Product #040,11.59,13
2647,2020-02-18,124,Product #066,88.29,4
2647,2020-02-18,124,Product #081,30.19,1
2648,2020-02-18,181,Product #009,28.39,6
2648,2020-02-18,181,Product #046,74.02,11
2648,2020-02-18,181,Product #062,10.99,10
2648,2020-02-18,181,Product #094,35.89,2
2649,2020-02-18,485,Product #011,45.91,3
2649,2020-02-18,485,Product #032,30.55,3
2649,2020-02-18,485,Product #033,18.09,12
2649,2020-02-18,485,Product #089,34.3,4
2649,2020-02-18,485,Product #093,49.0,11
2650,2020-02-18,6,Product #045,77.9,1
2650,2020-02-18,6,Product #050,71.34,2
2651,2020-02-18,724,,,2
2651,2020-02-18,724,Product #002,54.28,6
2651,2020-02-18,724,Product #027,30.6,10
2651,2020-02-18,724,Product #056,14.27,12
2651,2020-02-18,724,Product #057,71.83,13
2651,2020-02-18,724,Product #071,91.96,14
2651,2020-02-18,724,Product #075,68.64,2
2651,2020-02-18,724,Product #085,69.83,7
2652,2020-02-18,590,Product #039,91.26,14
2652,2020-02-18,590,Product #063,36.5,5
2652,2020-02-18,590,Product #070,34.69,12
2652,2020-02-18,590,Product #072,21.01,12
2652,2020-02-18,590,Product #077,23.91,3
2653,2020-02-18,160,Product #010,16.43,4
2653,2020-02-18,160,Product #013,94.65,12
2653,2020-02-18,160,Product #030,77.02,5
2653,2020-02-18,160,Product #037,49.48,1
2653,2020-02-18,160,Product #041,50.68,9
2653,2020-02-18,160,Product #089,34.3,11
2653,2020-02-18,160,Product #097,64.44,11
2654,2020-02-18,422,Product #012,30.18,12
2654,2020-02-18,422,Product #027,30.6,10
2654,2020-02-18,422,Product #037,49.48,8
2654,2020-02-18,422,Product #097,64.44,9
2655,2020-02-18,146,Product #001,47.29,7
2655,2020-02-18,146,Product #006,36.59,8
2655,2020-02-18,146,Product #028,91.36,5
2655,2020-02-18,146,Product #055,37.51,9
2655,2020-02-18,146,Product #082,91.17,3
2655,2020-02-18,146,Product #088,3.98,1
2656,2020-02-18,778,Product #018,4.92,84
2656,2020-02-18,778,Product #021,47.79,56
2656,2020-02-18,778,Product #045,77.9,21
2656,2020-02-18,778,Product #077,23.91,42
2656,2020-02-18,778,Product #079,11.63,42
2656,2020-02-18,778,Product #087,59.17,42
2656,2020-02-18,778,Product #094,35.89,42
2657,2020-02-18,718,Product #013,94.65,12
2657,2020-02-18,718,Product #040,11.59,4
2657,2020-02-18,718,Product #053,48.87,2
2657,2020-02-18,718,Product #071,91.96,7
2657,2020-02-18,718,Product #088,3.98,3
2658,2020-02-18,22,Product #006,36.59,14
2658,2020-02-18,22,Product #028,91.36,5
2658,2020-02-18,22,Product #047,54.09,10
2659,2020-02-18,109,Product #010,16.43,4
2659,2020-02-18,109,Product #015,58.47,3
2659,2020-02-18,109,Product #024,4.22,13
2659,2020-02-18,109,Product #033,18.09,1
2660,2020-02-18,587,Product #009,28.39,10
2660,2020-02-18,587,Product #063,36.5,11
2660,2020-02-18,587,Product #074,75.45,9
2661,2020-02-18,11,Product #031,75.94,5
2661,2020-02-18,11,Product #035,51.29,10
2661,2020-02-18,11,Product #048,93.54,13
2661,2020-02-18,11,Product #059,79.12,3
2662,2020-02-18,475,Product #005,79.96,6
2662,2020-02-18,475,Product #010,16.43,5
2662,2020-02-18,475,Product #020,16.64,8
2662,2020-02-18,475,Product #036,57.38,4
2663,2020-02-18,64,,,14
2663,2020-02-18,64,Product #011,45.91,10
2663,2020-02-18,64,Product #013,94.65,4
2663,2020-02-18,64,Product #025,32.07,11
2663,2020-02-18,64,Product #035,51.29,6
2663,2020-02-18,64,Product #039,91.26,10
2663,2020-02-18,64,Product #051,81.33,1
2663,2020-02-18,64,Product #066,88.29,1
2663,2020-02-18,64,Product #078,30.37,7
2663,2020-02-18,64,Product #079,11.63,6
2663,2020-02-18,64,Product #082,91.17,13
2664,2020-02-18,90,Product #014,8.0,9
2664,2020-02-18,90,Product #025,32.07,13
2664,2020-02-18,90,Product #067,53.37,4
2664,2020-02-18,90,Product #078,30.37,13
2664,2020-02-18,90,Product #089,34.3,1
2664,2020-02-18,90,Product #094,35.89,11
2665,2020-02-18,24,Product #002,54.28,11
2665,2020-02-18,24,Product #016,23.29,10
2665,2020-02-18,24,Product #046,74.02,8
2666,2020-02-18,455,Product #073,59.77,10
2668,2020-02-18,674,Product #032,30.55,12
2668,2020-02-18,674,Product #036,57.38,9
2668,2020-02-18,674,Product #038,16.77,7
2669,2020-02-18,315,Product #024,4.22,6
2669,2020-02-18,315,Product #076,17.01,1
2669,2020-02-18,315,Product #097,64.44,9
2670,2020-02-18,379,Product #001,47.29,3
2670,2020-02-18,379,Product #027,30.6,12
2670,2020-02-18,379,Product #052,87.79,12
2670,2020-02-18,379,Product #056,14.27,12
2670,2020-02-18,379,Product #065,4.39,1
2670,2020-02-18,379,Product #087,59.17,9
2670,2020-02-18,379,Product #099,25.31,2
2671,2020-02-18,122,Product #007,15.53,9
2671,2020-02-18,122,Product #039,91.26,11
2671,2020-02-18,122,Product #063,36.5,7
2671,2020-02-18,122,Product #077,23.91,8
2671,2020-02-18,122,Product #097,64.44,8
2672,2020-02-18,435,,,5
2672,2020-02-18,435,Product #039,91.26,6
2672,2020-02-18,435,Product #070,34.69,1
2672,2020-02-18,435,Product #081,30.19,6
2672,2020-02-18,435,Product #084,44.46,11
2672,2020-02-18,435,Product #085,69.83,3
2673,2020-02-18,768,Product #006,36.59,11
2673,2020-02-18,768,Product #084,44.46,12
2674,2020-02-18,186,Product #045,77.9,6
2674,2020-02-18,186,Product #058,57.69,6
2674,2020-02-18,186,Product #073,59.77,7
2674,2020-02-18,186,Product #077,23.91,2
2675,2020-02-18,114,Product #023,93.06,8
2675,2020-02-18,114,Product #028,91.36,14
2675,2020-02-18,114,Product #093,49.0,8
2676,2020-02-18,16,Product #010,16.43,1
2676,2020-02-18,16,Product #032,30.55,5
2676,2020-02-18,16,Product #056,14.27,10
2676,2020-02-18,16,Product #061,1.51,2
2676,2020-02-18,16,Product #083,32.05,8
2677,2020-02-18,5,Product #013,94.65,8
2677,2020-02-18,5,Product #017,86.07,11
2677,2020-02-18,5,Product #018,4.92,13
2677,2020-02-18,5,Product #039,91.26,2
2677,2020-02-18,5,Product #065,4.39,1
2677,2020-02-18,5,Product #080,39.29,5
2677,2020-02-18,5,Product #085,69.83,10
2677,2020-02-18,5,Product #091,71.85,13
2678,2020-02-18,35,Product #015,58.47,3
2678,2020-02-18,35,Product #028,91.36,4
2678,2020-02-18,35,Product #060,28.82,14
2678,2020-02-18,35,Product #077,23.91,8
2679,2020-02-18,875,Product #014,8.0,3
2679,2020-02-18,875,Product #036,57.38,13
2679,2020-02-18,875,Product #058,57.69,3
2679,2020-02-18,875,Product #061,1.51,11
2679,2020-02-18,875,Product #062,10.99,4
2680,2020-02-18,70,Product #004,94.08,2
2680,2020-02-18,70,Product #056,14.27,14
2681,2020-02-18,28,Product #009,28.39,12
2681,2020-02-18,28,Product #037,49.48,2
2681,2020-02-18,28,Product #060,28.82,8
2681,2020-02-18,28,Product #071,91.96,11
2681,2020-02-18,28,Product #073,59.77,3
2681,2020-02-18,28,Product #092,33.8,13
2681,2020-02-18,28,Product #095,84.6,11
2682,2020-02-18,177,Product #007,15.53,10
2682,2020-02-18,177,Product #063,36.5,1
2682,2020-02-18,177,Product #072,21.01,13
2682,2020-02-18,177,Product #075,68.64,10
2682,2020-02-18,177,Product #090,32.73,6
2682,2020-02-18,177,Product #098,53.14,7
2683,2020-02-19,177,Product #027,30.6,9
2683,2020-02-19,177,Product #046,74.02,3
2683,2020-02-19,177,Product #068,19.95,6
2683,2020-02-19,177,Product #092,33.8,9
2684,2020-02-19,556,Product #003,68.27,2
2684,2020-02-19,556,Product #027,30.6,13
2684,2020-02-19,556,Product #060,28.82,6
2684,2020-02-19,556,Product #098,53.14,13
2685,2020-02-19,326,Product #004,94.08,10
2685,2020-02-19,326,Product #014,8.0,2
2685,2020-02-19,326,Product #017,86.07,2
2685,2020-02-19,326,Product #042,8.28,9
2685,2020-02-19,326,Product #043,72.05,13
2685,2020-02-19,326,Product #070,34.69,7
2685,2020-02-19,326,Product #072,21.01,12
2685,2020-02-19,326,Product #089,34.3,9
2685,2020-02-19,326,Product #092,33.8,7
2686,2020-02-19,120,Product #005,79.96,5
2686,2020-02-19,120,Product #048,93.54,11
2686,2020-02-19,120,Product #049,35.39,4
2686,2020-02-19,120,Product #064,90.2,13
2686,2020-02-19,120,Product #085,69.83,11
2686,2020-02-19,120,Product #088,3.98,11
2686,2020-02-19,120,Product #096,69.33,7
2686,2020-02-19,120,Product #098,53.14,13
2687,2020-02-19,176,Product #008,62.32,8
2687,2020-02-19,176,Product #010,16.43,12
2687,2020-02-19,176,Product #043,72.05,13
2687,2020-02-19,176,Product #052,87.79,3
2687,2020-02-19,176,Product #054,23.53,9
2687,2020-02-19,176,Product #055,37.51,11
2687,2020-02-19,176,Product #096,69.33,13
2688,2020-02-19,41,Product #002,54.28,1
2688,2020-02-19,41,Product #005,79.96,6
2688,2020-02-19,41,Product #024,4.22,11
2688,2020-02-19,41,Product #044,20.97,7
2688,2020-02-19,41,Product #066,88.29,11
2688,2020-02-19,41,Product #070,34.69,10
2688,2020-02-19,41,Product #085,69.83,1
2689,2020-02-19,3,Product #004,94.08,11
2689,2020-02-19,3,Product #022,73.64,9
2689,2020-02-19,3,Product #075,68.64,6
2689,2020-02-19,3,Product #080,39.29,9
2690,2020-02-19,254,Product #017,86.07,7
2690,2020-02-19,254,Product #020,16.64,4
2690,2020-02-19,254,Product #055,37.51,11
2690,2020-02-19,254,Product #085,69.83,13
2690,2020-02-19,254,Product #088,3.98,7
2690,2020-02-19,254,Product #090,32.73,11
2691,2020-02-19,519,Product #043,72.05,13
2691,2020-02-19,519,Product #054,23.53,3
2691,2020-02-19,519,Product #056,14.27,14
2691,2020-02-19,519,Product #070,34.69,9
2691,2020-02-19,519,Product #072,21.01,1
2691,2020-02-19,519,Product #076,17.01,5
2692,2020-02-19,28,Product #021,47.79,6
2692,2020-02-19,28,Product #026,19.06,14
2692,2020-02-19,28,Product #032,30.55,5
2692,2020-02-19,28,Product #050,71.34,8
2692,2020-02-19,28,Product #093,49.0,6
2692,2020-02-19,28,Product #096,69.33,14
2693,2020-02-19,438,Product #023,93.06,6
2693,2020-02-19,438,Product #066,88.29,5
2693,2020-02-19,438,Product #090,32.73,8
2694,2020-02-19,256,Product #020,16.64,4
2694,2020-02-19,256,Product #039,91.26,14
2694,2020-02-19,256,Product #066,88.29,13
2695,2020-02-19,8,Product #033,18.09,5
2695,2020-02-19,8,Product #050,71.34,5
2695,2020-02-19,8,Product #078,30.37,12
2695,2020-02-19,8,Product #088,3.98,11
2696,2020-02-19,460,Product #014,8.0,5
2696,2020-02-19,460,Product #015,58.47,1
2696,2020-02-19,460,Product #020,16.64,1
2696,2020-02-19,460,Product #044,20.97,1
2696,2020-02-19,460,Product #059,79.12,9
2696,2020-02-19,460,Product #082,91.17,4
2696,2020-02-19,460,Product #083,32.05,2
2697,2020-02-19,925,Product #028,91.36,10
2697,2020-02-19,925,Product #035,51.29,14
2697,2020-02-19,925,Product #070,34.69,6
2697,2020-02-19,925,Product #083,32.05,1
2698,2020-02-19,529,Product #001,47.29,7
2698,2020-02-19,529,Product #013,94.65,3
2698,2020-02-19,529,Product #030,77.02,8
2698,2020-02-19,529,Product #054,23.53,8
2698,2020-02-19,529,Product #070,34.69,6
2698,2020-02-19,529,Product #097,64.44,7
2699,2020-02-19,99,Product #006,36.59,12
2699,2020-02-19,99,Product #033,18.09,4
2699,2020-02-19,99,Product #081,30.19,14
2700,2020-02-19,1,Product #033,18.09,6
2700,2020-02-19,1,Product #050,71.34,7
2700,2020-02-19,1,Product #062,10.99,9
2701,2020-02-19,732,Product #007,15.53,49
2701,2020-02-19,732,Product #019,60.85,14
2701,2020-02-19,732,Product #024,4.22,91
2701,2020-02-19,732,Product #039,91.26,42
2701,2020-02-19,732,Product #060,28.82,98
2701,2020-02-19,732,Product #078,30.37,14
2701,2020-02-19,732,Product #081,30.19,28
2702,2020-02-19,836,Product #003,68.27,7
2702,2020-02-19,836,Product #047,54.09,13
2702,2020-02-19,836,Product #072,21.01,3
2702,2020-02-19,836,Product #099,25.31,13
2703,2020-02-19,37,Product #033,18.09,3
2703,2020-02-19,37,Product #067,53.37,4
2704,2020-02-19,166,Product #038,16.77,14
2704,2020-02-19,166,Product #060,28.82,2
2704,2020-02-19,166,Product #086,54.05,9
2705,2020-02-19,428,Product #021,47.79,2
2705,2020-02-19,428,Product #038,16.77,3
2705,2020-02-19,428,Product #052,87.79,6
2705,2020-02-19,428,Product #053,48.87,6
2706,2020-02-19,75,Product #008,62.32,5
2706,2020-02-19,75,Product #030,77.02,11
2706,2020-02-19,75,Product #038,16.77,2
2707,2020-02-19,458,Product #007,15.53,4
2707,2020-02-19,458,Product #023,93.06,11
2707,2020-02-19,458,Product #041,50.68,9
2707,2020-02-19,458,Product #056,14.27,4
2707,2020-02-19,458,Product #084,44.46,7
2708,2020-02-19,553,Product #053,48.87,16
2708,2020-02-19,553,Product #089,34.3,13
2709,2020-02-19,422,Product #039,91.26,10
2709,2020-02-19,422,Product #081,30.19,4
2710,2020-02-19,164,Product #003,68.27,10
2710,2020-02-19,164,Product #004,94.08,1
2710,2020-02-19,164,Product #070,34.69,14
2710,2020-02-19,164,Product #077,23.91,7
2710,2020-02-19,164,Product #089,34.3,14
2710,2020-02-19,164,Product #096,69.33,13
2711,2020-02-19,39,Product #038,16.77,11
2711,2020-02-19,39,Product #050,71.34,1
2711,2020-02-19,39,Product #058,57.69,7
2711,2020-02-19,39,Product #062,10.99,9
2711,2020-02-19,39,Product #070,34.69,5
2711,2020-02-19,39,Product #076,17.01,13
2711,2020-02-19,39,Product #083,32.05,14
2712,2020-02-19,69,Product #019,60.85,9
2712,2020-02-19,69,Product #037,49.48,4
2712,2020-02-19,69,Product #068,19.95,13
2712,2020-02-19,69,Product #075,68.64,8
2712,2020-02-19,69,Product #093,49.0,3
2713,2020-02-19,55,Product #012,30.18,4
2713,2020-02-19,55,Product #023,93.06,9
2713,2020-02-19,55,Product #065,4.39,1
2713,2020-02-19,55,Product #094,35.89,2
2714,2020-02-19,24,Product #002,54.28,450
2714,2020-02-19,24,Product #008,62.32,225
2714,2020-02-19,24,Product #018,4.92,600
2714,2020-02-19,24,Product #038,16.77,900
2714,2020-02-19,24,Product #045,77.9,825
2715,2020-02-19,47,Product #024,4.22,9
2715,2020-02-19,47,Product #041,50.68,4
2715,2020-02-19,47,Product #056,14.27,5
2715,2020-02-19,47,Product #062,10.99,8
2716,2020-02-19,49,,,4
2716,2020-02-19,49,Product #016,23.29,1
2716,2020-02-19,49,Product #034,32.09,11
2716,2020-02-19,49,Product #043,72.05,2
2716,2020-02-19,49,Product #044,20.97,3
2716,2020-02-19,49,Product #049,35.39,10
2716,2020-02-19,49,Product #067,53.37,10
2716,2020-02-19,49,Product #094,35.89,6
2717,2020-02-19,70,Product #082,91.17,3
2717,2020-02-19,70,Product #094,35.89,12
2718,2020-02-19,13,Product #011,45.91,4
2718,2020-02-19,13,Product #028,91.36,5
2718,2020-02-19,13,Product #031,75.94,13
2718,2020-02-19,13,Product #033,18.09,10
2718,2020-02-19,13,Product #071,91.96,10
2719,2020-02-19,39,Product #058,57.69,8
2719,2020-02-19,39,Product #065,4.39,5
2719,2020-02-19,39,Product #082,91.17,1
2720,2020-02-19,445,Product #004,94.08,14
2720,2020-02-19,445,Product #013,94.65,8
2720,2020-02-19,445,Product #016,23.29,6
2720,2020-02-19,445,Product #019,60.85,6
2720,2020-02-19,445,Product #039,91.26,10
2720,2020-02-19,445,Product #052,87.79,3
2721,2020-02-19,264,Product #009,28.39,11
2721,2020-02-19,264,Product #031,75.94,7
2721,2020-02-19,264,Product #053,48.87,4
2722,2020-02-19,65,Product #002,54.28,200
2722,2020-02-19,65,Product #024,4.22,650
2722,2020-02-19,65,Product #053,48.87,150
